timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770726056.673199504,1.1.1.1,1.1.10.10,66,0.000098,0.000051,0.000051,0
1770726057.012003349,1.1.10.10,1.1.2.1,66,0.000082,0.000016,-0.000016,0
1770726057.085002574,1.1.2.1,1.1.10.10,66,0.000097,0.000015,0.000015,0
1770726057.610687833,1.1.10.10,1.1.1.1,66,0.000053,0.000044,-0.000044,0
1770726057.663902048,1.1.1.1,1.1.10.10,66,0.000043,0.000010,-0.000010,0
1770726058.011759424,1.1.10.10,1.1.2.1,66,0.000219,0.000177,0.000177,0
1770726058.059944547,1.1.2.1,1.1.10.10,66,0.000109,0.000111,-0.000111,0
1770726058.610464031,1.1.10.10,1.1.1.1,66,0.000033,0.000076,-0.000076,0
1770726058.661284170,1.1.1.1,1.1.10.10,66,0.000079,0.000046,0.000046,0
1770726059.013883418,1.1.10.10,1.1.2.1,66,0.000059,0.000020,-0.000020,0
1770726059.081073508,1.1.2.1,1.1.10.10,66,0.000096,0.000037,0.000037,0
1770726059.460584833,1.1.1.1,1.1.10.10,66,0.000121,0.000025,0.000025,0
1770726059.460986314,1.1.10.10,1.1.1.1,66,0.000031,0.000090,-0.000090,0
1770726059.519486364,1.1.1.1,1.1.10.10,66,0.040524,0.040492,0.040492,0
1770726059.651352077,1.1.10.10,1.1.1.1,66,0.040473,0.000051,-0.000051,0
1770726059.746159502,1.1.1.1,1.1.10.10,66,0.000127,0.040346,-0.040346,0
1770726059.995664651,1.1.2.1,1.1.10.10,66,0.000188,0.000061,0.000061,0
1770726059.995817167,1.1.10.10,1.1.2.1,66,0.000056,0.000132,-0.000132,0
1770726060.012773768,1.1.2.1,1.1.10.10,153,0.005337,0.005280,0.005280,0
1770726060.054288762,1.1.10.10,1.1.2.1,66,0.041515,0.036178,0.036178,0
1770726060.108399826,1.1.2.1,1.1.10.10,66,0.041452,0.000063,-0.000063,0
