timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770741205.538454039,1.1.10.10,1.1.1.1,66,0.000068,0.000013,0.000013,0
1770741205.579748977,1.1.1.1,1.1.10.10,66,0.000046,0.000022,-0.000022,0
1770741206.040020502,1.1.10.10,1.1.2.1,66,0.040560,0.040514,0.040514,0
1770741206.057482363,1.1.2.1,1.1.10.10,66,0.000098,0.040461,-0.040461,0
1770741206.539190995,1.1.10.10,1.1.1.1,66,0.000120,0.000022,0.000022,0
1770741206.579139176,1.1.1.1,1.1.10.10,66,0.000043,0.000077,-0.000077,0
1770741206.999857986,1.1.10.10,1.1.2.1,66,0.000117,0.000074,0.000074,0
1770741207.047429867,1.1.2.1,1.1.10.10,66,0.000042,0.000074,-0.000074,0
1770741207.539845521,1.1.10.10,1.1.1.1,66,0.000031,0.000011,-0.000011,0
1770741207.596365612,1.1.1.1,1.1.10.10,66,0.000097,0.000066,0.000066,0
1770741208.000032665,1.1.10.10,1.1.2.1,66,0.000033,0.000064,-0.000064,0
1770741208.062870478,1.1.2.1,1.1.10.10,66,0.000075,0.000042,0.000042,0
1770741208.539237381,1.1.10.10,1.1.1.1,66,0.000115,0.000040,0.000040,0
1770741208.580260499,1.1.1.1,1.1.10.10,66,0.000070,0.000045,-0.000045,0
1770741209.000550362,1.1.10.10,1.1.2.1,66,0.000038,0.000032,-0.000032,0
1770741209.042516464,1.1.2.1,1.1.10.10,66,0.000045,0.000006,0.000006,0
1770741209.539788753,1.1.10.10,1.1.1.1,66,0.000035,0.000009,-0.000009,0
1770741209.581744522,1.1.1.1,1.1.10.10,66,0.000048,0.000013,0.000013,0
1770741210.000447562,1.1.10.10,1.1.2.1,66,0.000052,0.000003,0.000003,0
1770741210.039002533,1.1.2.1,1.1.10.10,66,0.000045,0.000006,-0.000006,0
1770741210.540019569,1.1.10.10,1.1.1.1,66,0.000046,0.000001,0.000001,0
1770741210.582857361,1.1.1.1,1.1.10.10,66,0.000074,0.000028,0.000028,0
1770741211.042010400,1.1.10.10,1.1.2.1,66,0.040630,0.040556,0.040556,0
1770741211.045503385,1.1.2.1,1.1.10.10,66,0.000041,0.040589,-0.040589,0
1770741211.540751556,1.1.10.10,1.1.1.1,66,0.000112,0.000071,0.000071,0
1770741211.580900985,1.1.1.1,1.1.10.10,66,0.000046,0.000066,-0.000066,0
1770741212.001485950,1.1.10.10,1.1.2.1,66,0.000051,0.000005,0.000005,0
1770741212.048630085,1.1.2.1,1.1.10.10,66,0.000101,0.000050,0.000050,0
1770741212.540441131,1.1.10.10,1.1.1.1,66,0.000092,0.000009,-0.000009,0
1770741212.585098634,1.1.1.1,1.1.10.10,66,0.000079,0.000013,-0.000013,0
1770741213.002018276,1.1.10.10,1.1.2.1,66,0.000050,0.000028,-0.000028,0
1770741213.039969170,1.1.2.1,1.1.10.10,66,0.000108,0.000057,0.000057,0
1770741213.540985883,1.1.10.10,1.1.1.1,66,0.000133,0.000025,0.000025,0
1770741213.579307387,1.1.1.1,1.1.10.10,66,0.000079,0.000054,-0.000054,0
1770741214.042048026,1.1.10.10,1.1.2.1,66,0.040324,0.040245,0.040245,0
1770741214.045878613,1.1.2.1,1.1.10.10,66,0.000050,0.040274,-0.040274,0
1770741214.581983644,1.1.10.10,1.1.1.1,66,0.040556,0.040507,0.040507,0
1770741214.583324782,1.1.1.1,1.1.10.10,66,0.000036,0.040520,-0.040520,0
1770741215.002645307,1.1.10.10,1.1.2.1,66,0.000057,0.000021,0.000021,0
1770741215.040326417,1.1.2.1,1.1.10.10,66,0.000050,0.000007,-0.000007,0
1770741215.542224711,1.1.10.10,1.1.1.1,66,0.000068,0.000018,0.000018,0
1770741215.582384791,1.1.1.1,1.1.10.10,66,0.000085,0.000017,0.000017,0
